MAT_GRP,MAT_GRP_DESC,ds,is_synthetic,y,receipt_qty,inv_qty,n_active_materials
715,REFRACTORIES,2023-12-31,1,647719.2004,669013.036,491752.25289999996,556
715,REFRACTORIES,2024-01-31,1,662316.7829,657372.6912,567598.3033,556
715,REFRACTORIES,2024-02-29,1,640000.5878,689505.8292,642377.5293,556
715,REFRACTORIES,2024-03-31,1,621475.8392,642667.4036,680303.6972,556
715,REFRACTORIES,2024-04-30,1,624361.4402000001,741820.1594,797838.8795,556
715,REFRACTORIES,2024-05-31,1,593367.7955,733402.31,937929.5235,556
715,REFRACTORIES,2024-06-30,1,629071.3364,759109.3958,1067979.0879,556
715,REFRACTORIES,2024-07-31,1,645643.5598,654829.7319,1077553.6694,556
715,REFRACTORIES,2024-08-31,1,591124.3055,788174.1319,1274607.372,556
715,REFRACTORIES,2024-09-30,1,621648.3207,677395.9739999999,1330466.2585,556
715,REFRACTORIES,2024-10-31,1,643004.9711,714930.1291,1403361.5007,556
715,REFRACTORIES,2024-11-30,1,602611.4605,662411.7214,1463161.8941,556
715,REFRACTORIES,2024-12-31,1,667342.1897999999,628222.8405,1424041.6837000002,556
715,REFRACTORIES,2025-01-31,1,663444.0772,755128.7204,1515727.9689,556
715,REFRACTORIES,2025-02-28,1,687783.9321999999,686349.3718999999,1514293.7859,556
715,REFRACTORIES,2025-03-31,1,709462.3225,725457.3806,1530289.844,556
715,REFRACTORIES,2025-04-30,1,662663.7517,787826.4392,1655452.5315,556
715,REFRACTORIES,2025-05-31,1,673590.9227,708441.9685,1690302.5773,556
715,REFRACTORIES,2025-06-30,1,668838.4269000001,836704.1104,1858168.7228,556
715,REFRACTORIES,2025-07-31,1,668306.4463000001,657313.4889,1847176.7654,556
715,REFRACTORIES,2025-08-31,1,672096.4902,833181.2901,2008260.5653,556
715,REFRACTORIES,2025-09-30,0,617794.92,774017.5258,1569074.785,556
715,REFRACTORIES,2025-10-31,0,617794.92,774017.5258,1556308.605,556
716,ROLLS,2023-11-30,1,102.0,107.0,1241.0,19
716,ROLLS,2023-12-31,1,115.0,119.0,1245.0,19
716,ROLLS,2024-01-31,1,110.0,106.0,1242.0,19
716,ROLLS,2024-02-29,1,124.0,125.0,1245.0,19
716,ROLLS,2024-03-31,1,101.0,121.0,1265.0,19
716,ROLLS,2024-04-30,1,120.0,121.0,1266.0,19
716,ROLLS,2024-05-31,1,104.0,105.0,1267.0,19
716,ROLLS,2024-06-30,1,100.0,149.0,1316.0,19
716,ROLLS,2024-07-31,1,112.0,97.0,1301.0,19
716,ROLLS,2024-08-31,1,106.0,103.0,1298.0,19
716,ROLLS,2024-09-30,1,103.0,120.0,1315.0,19
716,ROLLS,2024-10-31,1,117.0,108.0,1306.0,19
716,ROLLS,2024-11-30,1,129.0,118.0,1295.0,19
716,ROLLS,2024-12-31,1,112.0,124.0,1307.0,19
716,ROLLS,2025-01-31,1,114.0,127.0,1320.0,19
716,ROLLS,2025-02-28,1,103.0,117.0,1334.0,19
716,ROLLS,2025-03-31,1,105.0,124.0,1353.0,19
716,ROLLS,2025-04-30,1,106.0,103.0,1350.0,19
716,ROLLS,2025-05-31,1,103.0,125.0,1372.0,19
716,ROLLS,2025-06-30,1,108.0,107.0,1371.0,19
716,ROLLS,2025-07-31,1,103.0,108.0,1376.0,19
716,ROLLS,2025-08-31,1,111.0,112.0,1377.0,19
716,ROLLS,2025-09-30,0,109.0,169.0,1368.0,19
716,ROLLS,2025-10-31,0,109.0,169.0,1390.0,19
717,HOSE AND FITTINGS,2023-11-30,1,2087.7711,2422.4085,18880.5112,44
717,HOSE AND FITTINGS,2023-12-31,1,1943.707,2198.5572,19143.361399999998,44
717,HOSE AND FITTINGS,2024-01-31,1,1807.7412,2104.3993,19481.019500000002,44
717,HOSE AND FITTINGS,2024-02-29,1,1885.4255,1943.2168,19564.8108,44
717,HOSE AND FITTINGS,2024-03-31,1,1910.1841,2283.0286,19938.6553,44
717,HOSE AND FITTINGS,2024-04-30,1,1890.4863,2048.0498,20096.2188,44
717,HOSE AND FITTINGS,2024-05-31,1,1755.0720999999999,1989.7019,20332.8486,44
717,HOSE AND FITTINGS,2024-06-30,1,1889.3702,2060.4584,20503.9368,44
717,HOSE AND FITTINGS,2024-07-31,1,1979.963,2080.9789,20604.9527,44
717,HOSE AND FITTINGS,2024-08-31,1,1996.7035,1928.8577,20537.1069,44
717,HOSE AND FITTINGS,2024-09-30,1,2061.6851,2255.8140000000003,20731.235800000002,44
717,HOSE AND FITTINGS,2024-10-31,1,2077.4241,2031.0296,20684.8413,44
717,HOSE AND FITTINGS,2024-11-30,1,1904.1947,2294.2391,21074.8857,44
717,HOSE AND FITTINGS,2024-12-31,1,1673.4470000000001,2371.3764,21772.8151,44
717,HOSE AND FITTINGS,2025-01-31,1,1683.604,1865.1838,21954.3949,44
717,HOSE AND FITTINGS,2025-02-28,1,1741.9131,1800.8675,22013.3493,44
717,HOSE AND FITTINGS,2025-03-31,1,2046.9786000000001,2052.4248,22018.7955,44
717,HOSE AND FITTINGS,2025-04-30,1,1608.2114000000001,2139.142,22549.7261,44
717,HOSE AND FITTINGS,2025-05-31,1,1906.3579,1975.2541,22618.6223,44
717,HOSE AND FITTINGS,2025-06-30,1,1828.4252,1980.7984999999999,22770.995600000002,44
717,HOSE AND FITTINGS,2025-07-31,1,2025.1133,2205.1798,22951.0621,44
717,HOSE AND FITTINGS,2025-08-31,1,1992.4742,2067.9121,23026.5,44
717,HOSE AND FITTINGS,2025-09-30,0,1859.0,4035.0,22477.5,44
717,HOSE AND FITTINGS,2025-10-31,0,1859.0,4035.0,22392.5,44
718,PACKING&JOINTING MTL,2023-11-30,1,27680.0359,30828.3883,36390.7152,141
718,PACKING&JOINTING MTL,2023-12-31,1,28265.1423,30004.7691,38904.342,141
718,PACKING&JOINTING MTL,2024-01-31,1,27974.0353,31962.7677,43848.0744,141
718,PACKING&JOINTING MTL,2024-02-29,1,28838.2663,30032.614999999998,45594.4231,141
718,PACKING&JOINTING MTL,2024-03-31,1,27575.7773,30443.5634,49104.2092,141
718,PACKING&JOINTING MTL,2024-04-30,1,26909.0745,31370.9914,53975.1261,141
718,PACKING&JOINTING MTL,2024-05-31,1,27192.4574,30373.1609,57367.8296,141
718,PACKING&JOINTING MTL,2024-06-30,1,26331.0898,29845.2607,60957.0005,141
718,PACKING&JOINTING MTL,2024-07-31,1,25728.506699999998,28506.995,63735.4888,141
718,PACKING&JOINTING MTL,2024-08-31,1,26211.5451,28902.4535,66523.3972,141
718,PACKING&JOINTING MTL,2024-09-30,1,25821.615,27426.1549,68166.9371,141
718,PACKING&JOINTING MTL,2024-10-31,1,27628.9608,29710.895,70248.8713,141
718,PACKING&JOINTING MTL,2024-11-30,1,27639.977899999998,29909.1924,72518.0858,141
718,PACKING&JOINTING MTL,2024-12-31,1,28152.1762,31409.66,75775.5696,141
718,PACKING&JOINTING MTL,2025-01-31,1,28671.3186,31039.1879,78143.43890000001,141
718,PACKING&JOINTING MTL,2025-02-28,1,27639.1013,31359.2749,81863.6125,141
718,PACKING&JOINTING MTL,2025-03-31,1,27689.5345,31672.5101,85846.5881,141
718,PACKING&JOINTING MTL,2025-04-30,1,28657.1651,30765.6515,87955.0745,141
718,PACKING&JOINTING MTL,2025-05-31,1,26185.5372,31384.6394,93154.1767,141
718,PACKING&JOINTING MTL,2025-06-30,1,26145.746,30008.033,97016.46370000001,141
718,PACKING&JOINTING MTL,2025-07-31,1,26825.8883,29392.3769,99582.9523,141
718,PACKING&JOINTING MTL,2025-08-31,1,26525.3764,28936.5135,101994.0894,141
718,PACKING&JOINTING MTL,2025-09-30,0,26888.5,31820.0,54974.62,141
718,PACKING&JOINTING MTL,2025-10-31,0,26888.5,31820.0,43413.12,141
719,"OFF.EQPT,STN.&WELFAR",2023-11-30,1,393648.3295,451217.89770000003,338742.5968,45
719,"OFF.EQPT,STN.&WELFAR",2023-12-31,1,439504.28719999996,362772.992,262581.3016,45
719,"OFF.EQPT,STN.&WELFAR",2024-01-31,1,378093.70790000004,357262.0311,247823.6248,45
719,"OFF.EQPT,STN.&WELFAR",2024-02-29,1,350799.28750000003,450370.39869999996,347768.736,45
719,"OFF.EQPT,STN.&WELFAR",2024-03-31,1,343083.5379,440424.06590000005,445109.26399999997,45
719,"OFF.EQPT,STN.&WELFAR",2024-04-30,1,527768.4489,320516.6609,272227.793,45
719,"OFF.EQPT,STN.&WELFAR",2024-05-31,1,468644.78390000004,434741.3362,294465.2437,45
719,"OFF.EQPT,STN.&WELFAR",2024-06-30,1,342944.216,463165.2918,414686.3195,45
719,"OFF.EQPT,STN.&WELFAR",2024-07-31,1,371271.2061,509031.0196,552446.133,45
719,"OFF.EQPT,STN.&WELFAR",2024-08-31,1,339682.8858,384267.2182,597030.4654,45
719,"OFF.EQPT,STN.&WELFAR",2024-09-30,1,414445.2162,474408.02280000004,656993.272,45
719,"OFF.EQPT,STN.&WELFAR",2024-10-31,1,434786.1805,408638.7966,630845.8881,45
719,"OFF.EQPT,STN.&WELFAR",2024-11-30,1,455545.3155,465814.3047,641114.8773,45
719,"OFF.EQPT,STN.&WELFAR",2024-12-31,1,392014.1215,482403.886,731504.6418,45
719,"OFF.EQPT,STN.&WELFAR",2025-01-31,1,377427.6971,449204.8846,803281.8293,45
719,"OFF.EQPT,STN.&WELFAR",2025-02-28,1,390304.6948,456021.36679999996,868998.5013,45
719,"OFF.EQPT,STN.&WELFAR",2025-03-31,1,429048.80489999993,388780.0963,828729.7927,45
719,"OFF.EQPT,STN.&WELFAR",2025-04-30,1,397652.15530000004,479497.519,910575.1564,45
719,"OFF.EQPT,STN.&WELFAR",2025-05-31,1,313342.8258,547450.321,1144682.6516,45
719,"OFF.EQPT,STN.&WELFAR",2025-06-30,1,370892.60229999997,381856.9061,1155646.9554,45
719,"OFF.EQPT,STN.&WELFAR",2025-07-31,1,407813.3405,382992.12,1130825.7349,45
719,"OFF.EQPT,STN.&WELFAR",2025-08-31,1,432457.9631,358174.3186,1056542.0904,45
719,"OFF.EQPT,STN.&WELFAR",2025-09-30,0,404829.0,569285.5,879291.4750000001,45
719,"OFF.EQPT,STN.&WELFAR",2025-10-31,0,404829.0,569285.5,878554.4750000001,45
722,WELDING MATL.&EQPT,2023-11-30,1,54713.8902,59643.9718,430067.2183,71
722,WELDING MATL.&EQPT,2023-12-31,1,54214.1221,58585.833099999996,434438.9293,71
722,WELDING MATL.&EQPT,2024-01-31,1,49674.888,58123.7528,442892.7941,71
722,WELDING MATL.&EQPT,2024-02-29,1,51471.4149,50930.852399999996,442353.2316,71
722,WELDING MATL.&EQPT,2024-03-31,1,57821.5834,55161.5219,439695.1701,71
722,WELDING MATL.&EQPT,2024-04-30,1,53162.6275,58934.9144,445486.4509,71
722,WELDING MATL.&EQPT,2024-05-31,1,55417.8949,59697.8548,449766.4108,71
722,WELDING MATL.&EQPT,2024-06-30,1,58626.7299,58858.866500000004,449999.5474,71
722,WELDING MATL.&EQPT,2024-07-31,1,62300.1098,62915.7405,450615.1781,71
722,WELDING MATL.&EQPT,2024-08-31,1,60120.3338,77890.6898,468385.5341,71
722,WELDING MATL.&EQPT,2024-09-30,1,55072.534700000004,71729.5825,485104.5819,71
722,WELDING MATL.&EQPT,2024-10-31,1,63245.0233,64149.7629,486009.3215,71
722,WELDING MATL.&EQPT,2024-11-30,1,53991.2537,65106.4594,497128.1358,71
722,WELDING MATL.&EQPT,2024-12-31,1,53971.722,58527.5098,501684.9236,71
722,WELDING MATL.&EQPT,2025-01-31,1,57142.005,53811.8662,498354.7848,71
722,WELDING MATL.&EQPT,2025-02-28,1,51906.3837,65655.2407,512103.6418,71
722,WELDING MATL.&EQPT,2025-03-31,1,51380.0248,53072.0561,513795.6731,71
722,WELDING MATL.&EQPT,2025-04-30,1,55965.1345,54134.0757,511964.6143,71
722,WELDING MATL.&EQPT,2025-05-31,1,58205.4385,64509.0799,518268.2557,71
722,WELDING MATL.&EQPT,2025-06-30,1,56477.7151,61754.0708,523544.6114,71
722,WELDING MATL.&EQPT,2025-07-31,1,60175.9842,69924.8069,533293.4341,71
722,WELDING MATL.&EQPT,2025-08-31,1,63213.498,64558.5215,534638.4576,71
722,WELDING MATL.&EQPT,2025-09-30,0,55808.559,64749.6615,533483.345,71
722,WELDING MATL.&EQPT,2025-10-31,0,55808.559,64749.6615,487042.745,71
723,TOOLS AND TACKLES,2023-11-30,1,1648.0,1808.0,13683.0,111
723,TOOLS AND TACKLES,2023-12-31,1,1552.0,1917.0,14051.0,111
723,TOOLS AND TACKLES,2024-01-31,1,1480.0,1887.0,14461.0,111
723,TOOLS AND TACKLES,2024-02-29,1,1529.0,1664.0,14599.0,111
723,TOOLS AND TACKLES,2024-03-31,1,1522.0,1663.0,14740.0,111
723,TOOLS AND TACKLES,2024-04-30,1,1576.0,1640.0,14805.0,111
723,TOOLS AND TACKLES,2024-05-31,1,1530.0,1676.0,14951.0,111
723,TOOLS AND TACKLES,2024-06-30,1,1436.0,1570.0,15085.0,111
723,TOOLS AND TACKLES,2024-07-31,1,1554.0,1676.0,15207.0,111
723,TOOLS AND TACKLES,2024-08-31,1,1868.0,1740.0,15079.0,111
723,TOOLS AND TACKLES,2024-09-30,1,1655.0,1559.0,14983.0,111
723,TOOLS AND TACKLES,2024-10-31,1,1711.0,2074.0,15346.0,111
723,TOOLS AND TACKLES,2024-11-30,1,1881.0,2081.0,15546.0,111
723,TOOLS AND TACKLES,2024-12-31,1,1722.0,1845.0,15669.0,111
723,TOOLS AND TACKLES,2025-01-31,1,1369.0,1770.0,16070.0,111
723,TOOLS AND TACKLES,2025-02-28,1,1498.0,1966.0,16538.0,111
723,TOOLS AND TACKLES,2025-03-31,1,1557.0,1504.0,16485.0,111
723,TOOLS AND TACKLES,2025-04-30,1,1525.0,1757.0,16717.0,111
723,TOOLS AND TACKLES,2025-05-31,1,1503.0,1773.0,16987.0,111
723,TOOLS AND TACKLES,2025-06-30,1,1712.0,1625.0,16900.0,111
723,TOOLS AND TACKLES,2025-07-31,1,1719.0,1505.0,16686.0,111
723,TOOLS AND TACKLES,2025-08-31,1,1882.0,2090.0,16894.0,111
723,TOOLS AND TACKLES,2025-09-30,0,1514.0,1804.0,16257.4,111
723,TOOLS AND TACKLES,2025-10-31,0,1514.0,1804.0,15270.4,111
724,TIMBER,2023-11-30,1,27138.8155,29668.717,18780.0587,10
724,TIMBER,2023-12-31,1,20962.1881,36857.3033,34710.1739,10
724,TIMBER,2024-01-31,1,30528.3188,32522.9816,36709.8367,10
724,TIMBER,2024-02-29,1,27853.1145,23225.7366,32090.4588,10
724,TIMBER,2024-03-31,1,21424.1724,28583.5502,39258.8366,10
724,TIMBER,2024-04-30,1,32588.0627,28995.4143,35672.1882,10
724,TIMBER,2024-05-31,1,35479.8639,21219.1041,21411.4284,10
724,TIMBER,2024-06-30,1,26279.9019,42234.2105,37365.737,10
724,TIMBER,2024-07-31,1,32548.3055,38347.9454,43165.3769,10
724,TIMBER,2024-08-31,1,26541.9077,24915.8643,41539.3335,10
724,TIMBER,2024-09-30,1,27674.6386,40430.7944,54295.4893,10
724,TIMBER,2024-10-31,1,28826.5117,28832.8403,54301.8179,10
724,TIMBER,2024-11-30,1,25318.0118,28334.323,57318.1291,10
724,TIMBER,2024-12-31,1,27571.1878,24582.4631,54329.4044,10
724,TIMBER,2025-01-31,1,26856.0393,27161.9176,54635.2827,10
724,TIMBER,2025-02-28,1,23668.4895,31678.3248,62645.118,10
724,TIMBER,2025-03-31,1,31850.4443,29456.833,60251.5067,10
724,TIMBER,2025-04-30,1,35053.8961,20511.6383,45709.2489,10
724,TIMBER,2025-05-31,1,37270.3514,27170.9058,35609.8033,10
724,TIMBER,2025-06-30,1,34191.0002,34303.8872,35722.6903,10
724,TIMBER,2025-07-31,1,34967.0104,35526.7299,36282.4098,10
724,TIMBER,2025-08-31,1,36833.1063,31349.1595,30798.463,10
724,TIMBER,2025-09-30,0,28461.463,40548.0125,27128.463,10
724,TIMBER,2025-10-31,0,28461.463,40548.0125,27010.0,10
725,WIRE PRODUCTS,2023-11-30,1,54785.2081,56070.918600000005,34109.456600000005,25
725,WIRE PRODUCTS,2023-12-31,1,55310.7646,53567.8309,33051.0807,25
725,WIRE PRODUCTS,2024-01-31,1,50360.8149,68744.63590000001,51725.0326,25
725,WIRE PRODUCTS,2024-02-29,1,60638.2636,58234.6725,53154.4706,25
725,WIRE PRODUCTS,2024-03-31,1,50716.9344,51830.6717,54313.3949,25
725,WIRE PRODUCTS,2024-04-30,1,55704.8314,47998.71599999999,49097.1408,25
725,WIRE PRODUCTS,2024-05-31,1,57731.4536,69268.1075,60658.2003,25
725,WIRE PRODUCTS,2024-06-30,1,57091.135800000004,47463.4157,51030.480200000005,25
725,WIRE PRODUCTS,2024-07-31,1,63427.0688,61925.3426,49528.754,25
725,WIRE PRODUCTS,2024-08-31,1,70365.4615,60577.89,42725.0147,25
725,WIRE PRODUCTS,2024-09-30,1,61154.0033,83149.44959999999,64720.460999999996,25
725,WIRE PRODUCTS,2024-10-31,1,60921.7091,84611.343,88410.0949,25
725,WIRE PRODUCTS,2024-11-30,1,63096.3683,73985.405,99299.1316,25
725,WIRE PRODUCTS,2024-12-31,1,57606.316900000005,61781.0012,103473.8159,25
725,WIRE PRODUCTS,2025-01-31,1,51580.1907,71473.0962,123366.72140000001,25
725,WIRE PRODUCTS,2025-02-28,1,47559.5606,59282.793600000005,135089.9544,25
725,WIRE PRODUCTS,2025-03-31,1,50869.686799999996,54956.6913,139176.9589,25
725,WIRE PRODUCTS,2025-04-30,1,57075.4653,49291.0434,131392.537,25
725,WIRE PRODUCTS,2025-05-31,1,51433.7032,64835.461,144794.2948,25
725,WIRE PRODUCTS,2025-06-30,1,61432.60249999999,61607.098699999995,144968.791,25
725,WIRE PRODUCTS,2025-07-31,1,73708.2085,48458.8097,119719.3922,25
725,WIRE PRODUCTS,2025-08-31,1,57204.0538,79290.3119,141805.6503,25
725,WIRE PRODUCTS,2025-09-30,0,55020.5,44808.5,99935.75,25
725,WIRE PRODUCTS,2025-10-31,0,55020.5,44808.5,60747.25,25
726,FIRE &SAFETY MATERIA,2023-11-30,1,24145.1981,24719.8772,569498.1303000001,54
726,FIRE &SAFETY MATERIA,2023-12-31,1,30935.0893,26286.9534,564849.9944,54
726,FIRE &SAFETY MATERIA,2024-01-31,1,26140.1152,30215.007599999997,568924.8868,54
726,FIRE &SAFETY MATERIA,2024-02-29,1,27499.6606,32929.9898,574355.216,54
726,FIRE &SAFETY MATERIA,2024-03-31,1,33641.6782,26030.8197,566744.3574999999,54
726,FIRE &SAFETY MATERIA,2024-04-30,1,34859.3053,35025.8024,566910.8546,54
726,FIRE &SAFETY MATERIA,2024-05-31,1,35182.803400000004,36096.6287,567824.6799,54
726,FIRE &SAFETY MATERIA,2024-06-30,1,29101.6016,34750.1558,573473.2341,54
726,FIRE &SAFETY MATERIA,2024-07-31,1,27783.8427,30375.475899999998,576064.8673,54
726,FIRE &SAFETY MATERIA,2024-08-31,1,28375.255100000002,31833.345499999996,579522.9576999999,54
726,FIRE &SAFETY MATERIA,2024-09-30,1,23401.9447,28145.386700000003,584266.3997,54
726,FIRE &SAFETY MATERIA,2024-10-31,1,25823.6917,28454.4075,586897.1155000001,54
726,FIRE &SAFETY MATERIA,2024-11-30,1,27216.853900000002,27631.3399,587311.6015,54
726,FIRE &SAFETY MATERIA,2024-12-31,1,30306.1969,25764.8206,582770.2252,54
726,FIRE &SAFETY MATERIA,2025-01-31,1,31466.6907,41192.7445,592496.279,54
726,FIRE &SAFETY MATERIA,2025-02-28,1,30649.376000000004,26373.068100000004,588219.9711,54
726,FIRE &SAFETY MATERIA,2025-03-31,1,34175.716499999995,32768.7027,586812.9573,54
726,FIRE &SAFETY MATERIA,2025-04-30,1,36411.8174,36999.1312,587400.2711,54
726,FIRE &SAFETY MATERIA,2025-05-31,1,34353.943100000004,40781.976500000004,593828.3045000001,54
726,FIRE &SAFETY MATERIA,2025-06-30,1,30275.257299999997,36483.0299,600036.0771,54
726,FIRE &SAFETY MATERIA,2025-07-31,1,29353.502999999997,30802.363699999998,601484.9378,54
726,FIRE &SAFETY MATERIA,2025-08-31,1,29305.854700000004,30993.4169,603172.5,54
726,FIRE &SAFETY MATERIA,2025-09-30,0,27597.0,34325.0,603172.5,54
726,FIRE &SAFETY MATERIA,2025-10-31,0,27597.0,34325.0,576185.5,54
727,"GASES, CYLINDERS&SPR",2023-11-30,1,147.1068,122.4418,13.4104,1
727,"GASES, CYLINDERS&SPR",2023-12-31,1,168.8053,201.2967,45.9018,1
727,"GASES, CYLINDERS&SPR",2024-01-31,1,153.8432,159.9892,52.0478,1
727,"GASES, CYLINDERS&SPR",2024-02-29,1,188.1634,225.06,88.9444,1
727,"GASES, CYLINDERS&SPR",2024-03-31,1,259.0763,140.8807,0.0,1
727,"GASES, CYLINDERS&SPR",2024-04-30,1,299.4562,150.74,0.0,1
727,"GASES, CYLINDERS&SPR",2024-05-31,1,209.0561,250.2537,41.1976,1
727,"GASES, CYLINDERS&SPR",2024-06-30,1,229.2481,410.7934,222.7429,1
727,"GASES, CYLINDERS&SPR",2024-07-31,1,228.5333,278.662,272.8716,1
727,"GASES, CYLINDERS&SPR",2024-08-31,1,243.5796,215.9005,245.1925,1
727,"GASES, CYLINDERS&SPR",2024-09-30,1,186.2548,191.9675,250.9052,1
727,"GASES, CYLINDERS&SPR",2024-10-31,1,172.3677,203.5529,282.0904,1
727,"GASES, CYLINDERS&SPR",2024-11-30,1,179.2335,186.9397,289.7966,1
727,"GASES, CYLINDERS&SPR",2024-12-31,1,172.6414,216.9389,334.0941,1
727,"GASES, CYLINDERS&SPR",2025-01-31,1,157.1917,144.145,321.0474,1
727,"GASES, CYLINDERS&SPR",2025-02-28,1,203.4436,234.4096,352.0134,1
727,"GASES, CYLINDERS&SPR",2025-03-31,1,215.3659,157.4727,294.1202,1
727,"GASES, CYLINDERS&SPR",2025-04-30,1,230.1239,248.8636,312.8599,1
727,"GASES, CYLINDERS&SPR",2025-05-31,1,221.1011,254.4551,346.2139,1
727,"GASES, CYLINDERS&SPR",2025-06-30,1,207.8273,228.5087,366.8953,1
727,"GASES, CYLINDERS&SPR",2025-07-31,1,235.5855,238.8999,370.2097,1
727,"GASES, CYLINDERS&SPR",2025-08-31,1,235.1675,194.9252,329.9674,1
727,"GASES, CYLINDERS&SPR",2025-09-30,0,209.0,114.0,152.0,1
727,"GASES, CYLINDERS&SPR",2025-10-31,0,209.0,114.0,57.0,1
728,"EXPLOSIVES,ARMS&AMM",2023-11-30,1,2194.5566,2328.4102000000003,107791.9249,5
728,"EXPLOSIVES,ARMS&AMM",2023-12-31,1,2277.1031,2849.7939,108364.61570000001,5
728,"EXPLOSIVES,ARMS&AMM",2024-01-31,1,2431.3378,2595.8132,108529.09109999999,5
728,"EXPLOSIVES,ARMS&AMM",2024-02-29,1,2636.0945,2281.711,108174.7076,5
728,"EXPLOSIVES,ARMS&AMM",2024-03-31,1,2711.9632,2339.4276,107802.17199999999,5
728,"EXPLOSIVES,ARMS&AMM",2024-04-30,1,2850.1652,2660.9648,107612.97160000002,5
728,"EXPLOSIVES,ARMS&AMM",2024-05-31,1,2728.0771999999997,3499.4994,108384.3938,5
728,"EXPLOSIVES,ARMS&AMM",2024-06-30,1,2287.8450000000003,3668.3004,109764.8492,5
728,"EXPLOSIVES,ARMS&AMM",2024-07-31,1,2541.5854,2589.8944,109813.1582,5
728,"EXPLOSIVES,ARMS&AMM",2024-08-31,1,2592.4608,2670.2924,109890.9898,5
728,"EXPLOSIVES,ARMS&AMM",2024-09-30,1,2418.9936000000002,2444.8602,109916.8564,5
728,"EXPLOSIVES,ARMS&AMM",2024-10-31,1,2357.2191,3065.0656,110624.7029,5
728,"EXPLOSIVES,ARMS&AMM",2024-11-30,1,2676.241,2904.8781,110853.34000000001,5
728,"EXPLOSIVES,ARMS&AMM",2024-12-31,1,2448.6834,2864.9103999999998,111269.567,5
728,"EXPLOSIVES,ARMS&AMM",2025-01-31,1,2509.7026,3007.9145,111767.77889999999,5
728,"EXPLOSIVES,ARMS&AMM",2025-02-28,1,2847.3637,2352.0407,111272.45590000002,5
728,"EXPLOSIVES,ARMS&AMM",2025-03-31,1,2886.6978,2675.2156999999997,111060.9738,5
728,"EXPLOSIVES,ARMS&AMM",2025-04-30,1,3285.4394,2571.1777,110346.71209999999,5
728,"EXPLOSIVES,ARMS&AMM",2025-05-31,1,2816.5011999999997,3231.1958999999997,110761.4068,5
728,"EXPLOSIVES,ARMS&AMM",2025-06-30,1,2861.3156,3613.9413,111514.0325,5
728,"EXPLOSIVES,ARMS&AMM",2025-07-31,1,2058.2075,2859.8969,112315.72189999999,5
728,"EXPLOSIVES,ARMS&AMM",2025-08-31,1,2153.3932,3488.6713,113651.0,5
728,"EXPLOSIVES,ARMS&AMM",2025-09-30,0,2455.14,24192.0,113651.0,5
728,"EXPLOSIVES,ARMS&AMM",2025-10-31,0,2455.14,24192.0,135387.86000000002,5
